359	1270274	1918
360	1272192	4313
361	1276505	14619
362	1291124	2145
363	1293269	6608
364	1299877	13751
365	1313628	9082
366	1322710	3726
367	1326436	4627
368	1331063	3660
369	1334723	5692
370	1340415	1711
371	1342126	4007
372	1346133	1912
373	1348045	9784
374	1357829	6507
375	1364336	2473
376	1366809	4549
377	1371358	7571
378	1378929	2106
379	1381035	3725
380	1384760	4333
381	1389093	1106
382	1390199	2234
383	1392433	485
384	1392918	3176
385	1396094	2124
386	1398218	10207
387	1408425	1140
388	1409565	1356
389	1410921	5195
390	1416116	6668
391	1422784	7839
392	1430623	1431
393	1432054	1785
394	1433839	2259
395	1436098	3427
396	1439525	1971
397	1441496	2115
398	1443611	6062
399	1449673	2089
400	1451762	1470
401	1453232	1120
402	1454352	3191
403	1457543	6328
404	1463871	1997
405	1465868	2405
406	1468273	2622
407	1470895	2626
408	1473521	3616
409	1477137	1426
410	1478563	8509
411	1487072	3923
412	1490995	1493
413	1492488	10459
414	1502947	4113
415	1507060	7216
416	1514276	3373
417	1517649	6509
418	1524158	4386
419	1528544	4675
420	1533219	3007
421	1536226	1334
422	1537560	3087
423	1540647	1970
424	1542617	1683
425	1544300	1729
426	1546029	3367
427	1549396	2078
428	1551474	2143
429	1553617	997
430	1554614	1907
431	1556521	3971
432	1560492	2212
433	1562704	5412
434	1568116	1758
435	1569874	1910
436	1571784	2558
437	1574342	2208
438	1576550	2200
439	1578750	1807
440	1580557	2397
441	1582954	6032
442	1588986	4968
443	1593954	1642
444	1595596	13689
445	1609285	5386
446	1614671	990
447	1615661	14519
448	1630180	1868
449	1632048	1619
450	1633667	1109
451	1634776	1531
452	1636307	1778
453	1638085	6092
454	1644177	3002
455	1647179	3092
456	1650271	2400
457	1652671	1968
458	1654639	2864
459	1657503	5417
460	1662920	15406
461	1678326	7253
462	1685579	3369
463	1688948	3248
464	1692196	2554
465	1694750	2974
466	1697724	1356
467	1699080	2311
468	1701391	5287
469	1706678	1625
470	1708303	1310
471	1709613	2004
472	1711617	2617
473	1714234	1509
474	1715743	1503
475	1717246	1408
476	1718654	2504
477	1721158	5146
478	1726304	7839
479	1734143	5333
480	1739476	11022
481	1750498	1847
482	1752345	7282
483	1759627	3703
484	1763330	7941
485	1771271	493
486	1771764	2509
487	1774273	3096
488	1777369	3894
489	1781263	764
490	1782027	886
491	1782913	5687
492	1788600	1499
493	1790099	2153
494	1792252	2633
495	1794885	3681
496	1798566	3285
497	1801851	2101
498	1803952	4841
499	1808793	10157
500	1818950	602
501	1819552	3179
502	1822731	3468
503	1826199	5329
504	1831528	3778
505	1835306	6263
506	1841569	9871
507	1851440	2090
508	1853530	1646
509	1855176	3138
510	1858314	5595
511	1863909	3683
512	1867592	1997
513	1869589	4409
514	1873998	1379
515	1875377	9468
516	1884845	4591
517	1889436	2596
518	1892032	3590
519	1895622	1818
520	1897440	1498
521	1898938	1520
522	1900458	4731
523	1905189	2906
524	1908095	8574
525	1916669	7790
526	1924459	5321
527	1929780	3056
528	1932836	7139
529	1939975	1209
530	1941184	2816
531	1944000	2603
532	1946603	1963
533	1948566	539
534	1949105	5896
535	1955001	532
536	1955533	2088
537	1957621	6640
538	1964261	5895
539	1970156	2533
540	1972689	3087
541	1975776	8954
542	1984730	3629
543	1988359	3906
544	1992265	3053
545	1995318	8969
546	2004287	4053
547	2008340	3406
548	2011746	3651
549	2015397	1480
550	2016877	4495
551	2021372	1035
552	2022407	1789
553	2024196	5609
554	2029805	2108
555	2031913	1809
556	2033722	15867
557	2049589	5946
558	2055535	2267
559	2057802	2631
560	2060433	5416
561	2065849	3935
562	2069784	13784
563	2083568	3839
564	2087407	1862
565	2089269	3652
566	2092921	6607
567	2099528	2974
568	2102502	578
569	2103080	4703
570	2107783	4569
571	2112352	2723
572	2115075	4756
573	2119831	2171
574	2122002	753
575	2122755	800
576	2123555	1114
577	2124669	2957
578	2127626	4429
579	2132055	9697
580	2141752	2209
581	2143961	3184
582	2147145	2119
583	2149264	2300
584	2151564	27061
585	2178625	1913
586	2180538	1793
587	2182331	5393
588	2187724	2520
589	2190244	3431
590	2193675	4795
591	2198470	3746
592	2202216	3399
593	2205615	15507
594	2221122	4163
595	2225285	3616
596	2228901	10176
597	2239077	1701
598	2240778	1522
599	2242300	5887
600	2248187	10979
601	2259166	5273
602	2264439	3875
603	2268314	2218
604	2270532	1329
605	2271861	687
606	2272548	1553
607	2274101	4672
608	2278773	2758
609	2281531	1974
610	2283505	8814
611	2292319	6294
612	2298613	5214
613	2303827	1995
614	2305822	6497
615	2312319	2991
616	2315310	2961
617	2318271	7533
618	2325804	1719
619	2327523	2139
620	2329662	2614
621	2332276	1721
622	2333997	7637
623	2341634	3403
624	2345037	3060
625	2348097	1922
626	2350019	5597
627	2355616	8208
628	2363824	3230
629	2367054	600
630	2367654	3679
631	2371333	5146
632	2376479	6932
633	2383411	944
634	2384355	2386
635	2386741	4391
636	2391132	3575
637	2394707	2928
638	2397635	5649
639	2403284	5111
640	2408395	7377
641	2415772	1147
642	2416919	3962
643	2420881	1370
644	2422251	7370
645	2429621	3316
646	2432937	4405
647	2437342	4899
648	2442241	2368
649	2444609	6102
650	2450711	2302
651	2453013	1731
652	2454744	15335
653	2470079	5416
654	2475495	1394
655	2476889	5719
656	2482608	1416
657	2484024	4656
658	2488680	4632
659	2493312	9791
660	2503103	1754
661	2504857	3500
662	2508357	15729
663	2524086	3932
664	2528018	7919
665	2535937	13802
666	2549739	3820
667	2553559	14114
668	2567673	2013
669	2569686	3133
670	2572819	6336
671	2579155	1000
672	2580155	6657
673	2586812	954
674	2587766	1164
675	2588930	6329
676	2595259	2861
677	2598120	5095
678	2603215	9086
679	2612301	7371
680	2619672	1848
681	2621520	3617
682	2625137	1526
683	2626663	658
684	2627321	3301
685	2630622	2896
686	2633518	2234
687	2635752	5731
688	2641483	4429
689	2645912	709
690	2646621	2570
691	2649191	1555
692	2650746	2534
693	2653280	4378
694	2657658	2943
695	2660601	5448
696	2666049	5882
697	2671931	4481
698	2676412	2778
699	2679190	2084
700	2681274	1086
701	2682360	824
702	2683184	2655
703	2685839	5799
704	2691638	964
705	2692602	1824
706	2694426	1751
707	2696177	7489
708	2703666	1223
709	2704889	2243
710	2707132	2448
711	2709580	1410
712	2710990	599
713	2711589	5020
714	2716609	6138
715	2722747	11640
716	2734387	1234
717	2735621	2359
718	2737980	1046
719	2739026	1281
720	2740307	2199
721	2742506	2837
722	2745343	5203
723	2750546	2457
724	2753003	3039
725	2756042	20096
726	2776138	2865
727	2779003	1629
728	2780632	2263
729	2782895	1780
730	2784675	1477
731	2786152	7367
732	2793519	4619
733	2798138	12607
734	2810745	2429
735	2813174	1839
736	2815013	1462
737	2816475	3125
738	2819600	1395
739	2820995	3897
740	2824892	1120
741	2826012	1147
742	2827159	1353
743	2828512	2402
744	2830914	1976
745	2832890	2377
746	2835267	3482
747	2838749	987
748	2839736	7336
749	2847072	5226
750	2852298	6586
751	2858884	4450
752	2863334	3715
753	2867049	2766
754	2869815	30939
755	2900754	3978
756	2904732	5303
757	2910035	2861
758	2912896	1981
759	2914877	4759
760	2919636	1242
761	2920878	2578
762	2923456	1607
763	2925063	3095
764	2928158	1196
765	2929354	601
766	2929955	1587
767	2931542	1658
768	2933200	1584
769	2934784	8838
770	2943622	7801
771	2951423	4453
772	2955876	2944
773	2958820	627
774	2959447	7709
775	2967156	4067
776	2971223	12574
777	2983797	4948
778	2988745	2547
779	2991292	3923
780	2995215	6333
781	3001548	2644
782	3004192	323
783	3004515	2373
784	3006888	3880
785	3010768	2842
786	3013610	13585
787	3027195	7956
788	3035151	1933
789	3037084	2804
790	3039888	1955
791	3041843	1873
792	3043716	3495
793	3047211	2240
794	3049451	3082
795	3052533	2015
796	3054548	1853
797	3056401	2215
798	3058616	2961
799	3061577	2881
800	3064458	1954
801	3066412	2628
802	3069040	3345
803	3072385	2192
804	3074577	1935
805	3076512	1798
806	3078310	2110
807	3080420	4526
808	3084946	3922
809	3088868	3824
810	3092692	3031
811	3095723	2476
812	3098199	2591
813	3100790	2356
814	3103146	2397
815	3105543	338
816	3105881	5889
817	3111770	9978
818	3121748	2832
819	3124580	984
820	3125564	4448
821	3130012	7196
822	3137208	323
823	3137531	3223
824	3140754	2696
825	3143450	2403
826	3145853	2622
827	3148475	3593
828	3152068	4378
829	3156446	2635
830	3159081	5016
831	3164097	2774
832	3166871	8252
833	3175123	2777
834	3177900	6312
835	3184212	2471
836	3186683	1244
837	3187927	17865
838	3205792	9898
839	3215690	2985
840	3218675	3268
841	3221943	5912
842	3227855	3507
843	3231362	1966
844	3233328	3104
845	3236432	4519
846	3240951	4400
847	3245351	3744
848	3249095	3016
849	3252111	24600
850	3276711	11357
851	3288068	16349
852	3304417	30752
853	3335169	3810
854	3338979	3773
855	3342752	2441
856	3345193	2066
857	3347259	2536
858	3349795	3462
859	3353257	2488
860	3355745	2543
861	3358288	20292
862	3378580	8423
863	3387003	4396
864	3391399	4500
865	3395899	4169
866	3400068	1559
867	3401627	4511
868	3406138	1389
869	3407527	1207
870	3408734	1505
871	3410239	7453
872	3417692	2205
873	3419897	18052
874	3437949	8905
875	3446854	5702
876	3452556	4050
877	3456606	3587
878	3460193	2079
879	3462272	16399
880	3478671	4486
881	3483157	1179
882	3484336	1953
883	3486289	1379
884	3487668	8202
885	3495870	5198
886	3501068	6870
887	3507938	1955
888	3509893	8231
889	3518124	7588
890	3525712	8532
891	3534244	5004
892	3539248	15118
893	3554366	7568
894	3561934	5108
895	3567042	1396
896	3568438	1597
897	3570035	2179
898	3572214	844
899	3573058	6398
900	3579456	2159
901	3581615	8324
902	3589939	4250
903	3594189	1903
904	3596092	5264
905	3601356	5496
906	3606852	9143
907	3615995	4719
908	3620714	9552
909	3630266	3799
910	3634065	1100
911	3635165	1452
912	3636617	1385
913	3638002	9106
914	3647108	323
915	3647431	1755
916	3649186	795
917	3649981	1482
918	3651463	12580
919	3664043	8060
920	3672103	4105
921	3676208	5027
922	3681235	4490
923	3685725	8967
924	3694692	5391
925	3700083	2952
926	3703035	3137
927	3706172	1708
928	3707880	8118
929	3715998	3716
930	3719714	14198
931	3733912	3309
932	3737221	3903
933	3741124	4339
934	3745463	11619
935	3757082	956
936	3758038	8030
937	3766068	6292
938	3772360	808
939	3773168	5708
940	3778876	15726
941	3794602	942
942	3795544	6091
943	3801635	703
944	3802338	5287
945	3807625	8088
946	3815713	1467
947	3817180	4389
948	3821569	727
949	3822296	8939
950	3831235	1386
951	3832621	8514
952	3841135	4233
953	3845368	3234
954	3848602	12866
955	3861468	4583
956	3866051	2380
957	3868431	2436
958	3870867	668
959	3871535	1385
960	3872920	10091
961	3883011	21770
962	3904781	880
963	3905661	3522
964	3909183	3843
965	3913026	1431
966	3914457	1076
967	3915533	5768
968	3921301	1221
969	3922522	919
970	3923441	10829
971	3934270	1364
972	3935634	17734
973	3953368	9482
974	3962850	2852
975	3965702	1364
976	3967066	4607
977	3971673	5964
978	3977637	1068
979	3978705	2310
980	3981015	8174
981	3989189	3263
982	3992452	1850
983	3994302	538
984	3994840	1556
985	3996396	2284
986	3998680	3816
987	4002496	5942
988	4008438	1338
989	4009776	3176
990	4012952	1248
991	4014200	1322
992	4015522	1112
993	4016634	5544
994	4022178	938
995	4023116	4372
996	4027488	351
997	4027839	8883
998	4036722	3598
999	4040320	1615
1000	4041935	1347
1001	4043282	6404
1002	4049686	4081
1003	4053767	1259
1004	4055026	2952
1005	4057978	2665
1006	4060643	1788
1007	4062431	4119
1008	4066550	12825
1009	4079375	1483
1010	4080858	4038
1011	4084896	3588
1012	4088484	1373
1013	4089857	1096
1014	4090953	3967
1015	4094920	6881
1016	4101801	1592
1017	4103393	1526
1018	4104919	1461
1019	4106380	2439
1020	4108819	2166
1021	4110985	1755
1022	4112740	1772
1023	4114512	1163
1024	4115675	1644
1025	4117319	813
1026	4118132	7029
1027	4125161	8136
1028	4133297	1485
1029	4134782	1091
1030	4135873	4675
1031	4140548	2430
1032	4142978	1173
1033	4144151	6442
1034	4150593	1778
1035	4152371	7559
1036	4159930	2173
1037	4162103	6396
1038	4168499	3999
1039	4172498	1399
1040	4173897	8339
1041	4182236	6900
1042	4189136	9535
1043	4198671	3648
1044	4202319	2231
1045	4204550	3397
1046	4207947	4734
1047	4212681	1687
1048	4214368	679
1049	4215047	670
1050	4215717	693
1051	4216410	672
1052	4217082	713
1053	4217795	691
1054	4218486	701
1055	4219187	648
1056	4219835	641
1057	4220476	666
1058	4221142	647
1059	4221789	729
1060	4222518	697
1061	4223215	668
1062	4223883	643
1063	4224526	685
1064	4225211	637
1065	4225848	669
1066	4226517	655
1067	4227172	644
1068	4227816	664
1069	4228480	657
1070	4229137	667
1071	4229804	661
1072	4230465	677
1073	4231142	713
1074	4231855	676
1075	4232531	672
1076	4233203	691
1077	4233894	673
1078	4234567	677
1079	4235244	711
1080	4235955	708
1081	4236663	682
1082	4237345	709
1083	4238054	686
1084	4238740	716
1085	4239456	674
1086	4240130	647
1087	4240777	682
1088	4241459	661
1089	4242120	670
1090	4242790	647
1091	4243437	676
1092	4244113	664
1093	4244777	661
1094	4245438	664
1095	4246102	656
1096	4246758	666
1097	4247424	712
1098	4248136	664
1099	4248800	698
1100	4249498	678
1101	4250176	639
1102	4250815	677
1103	4251492	674
1104	4252166	692
1105	4252858	676
1106	4253534	713
1107	4254247	648
1108	4254895	663
1109	4255558	696
1110	4256254	674
1111	4256928	677
1112	4257605	670
1113	4258275	676
1114	4258951	694
1115	4259645	711
1116	4260356	664
1117	4261020	693
1118	4261713	659
1119	4262372	723
1120	4263095	677
1121	4263772	654
1122	4264426	683
1123	4265109	666
1124	4265775	675
1125	4266450	665
1126	4267115	652
1127	4267767	663
1128	4268430	660
1129	4269090	677
1130	4269767	661
1131	4270428	715
1132	4271143	684
1133	4271827	669
1134	4272496	695
1135	4273191	665
1136	4273856	669
1137	4274525	672
1138	4275197	674
1139	4275871	672
1140	4276543	694
1141	4277237	675
1142	4277912	704
1143	4278616	672
1144	4279288	648
1145	4279936	674
1146	4280610	671
1147	4281281	693
1148	4281974	677
1149	4282651	672
1150	4283323	666
1151	4283989	665
1152	4284654	675
1153	4285329	651
1154	4285980	669
1155	4286649	664
1156	4287313	666
1157	4287979	654
1158	4288633	669
1159	4289302	664
1160	4289966	667
1161	4290633	666
1162	4291299	680
1163	4291979	635
1164	4292614	693
1165	4293307	670
1166	4293977	707
1167	4294684	692
1168	4295376	678
1169	4296054	671
1170	4296725	707
1171	4297432	724
1172	4298156	646
1173	4298802	657
1174	4299459	692
1175	4300151	677
1176	4300828	676
1177	4301504	682
1178	4302186	713
1179	4302899	673
1180	4303572	690
1181	4304262	703
1182	4304965	670
1183	4305635	678
1184	4306313	718
1185	4307031	724
1186	4307755	672
1187	4308427	669
1188	4309096	656
1189	4309752	662
1190	4310414	666
1191	4311080	663
1192	4311743	695
1193	4312438	675
1194	4313113	652
1195	4313765	652
1196	4314417	654
1197	4315071	666
1198	4315737	665
1199	4316402	694
1200	4317096	680
1201	4317776	702
1202	4318478	706
1203	4319184	671
1204	4319855	693
1205	4320548	683
1206	4321231	697
1207	4321928	679
1208	4322607	679
1209	4323286	705
1210	4323991	662
1211	4324653	694
1212	4325347	677
1213	4326024	706
1214	4326730	713
1215	4327443	672
1216	4328115	694
1217	4328809	661
1218	4329470	667
1219	4330137	662
1220	4330799	661
1221	4331460	703
1222	4332163	658
1223	4332821	672
1224	4333493	660
1225	4334153	642
1226	4334795	660
1227	4335455	664
1228	4336119	649
1229	4336768	662
1230	4337430	659
1231	4338089	676
1232	4338765	657
1233	4339422	664
1234	4340086	701
1235	4340787	708
1236	4341495	724
1237	4342219	698
1238	4342917	664
1239	4343581	674
1240	4344255	691
1241	4344946	658
1242	4345604	696
1243	4346300	651
1244	4346951	667
1245	4347618	678
1246	4348296	663
1247	4348959	676
1248	4349635	701
1249	4350336	660
1250	4350996	653
1251	4351649	697
1252	4352346	667
1253	4353013	680
1254	4353693	655
1255	4354348	701
1256	4355049	665
1257	4355714	681
1258	4356395	667
1259	4357062	676
1260	4357738	716
1261	4358454	713
1262	4359167	723
1263	4359890	666
1264	4360556	692
1265	4361248	661
1266	4361909	666
1267	4362575	655
1268	4363230	687
1269	4363917	646
1270	4364563	652
1271	4365215	675
1272	4365890	655
1273	4366545	673
1274	4367218	660
1275	4367878	687
1276	4368565	651
1277	4369216	700
1278	4369916	683
1279	4370599	666
1280	4371265	693
1281	4371958	662
1282	4372620	664
1283	4373284	690
1284	4373974	665
1285	4374639	666
1286	4375305	677
1287	4375982	697
1288	4376679	662
1289	4377341	652
1290	4377993	703
1291	4378696	673
1292	4379369	666
1293	4380035	691
1294	4380726	677
1295	4381403	659
1296	4382062	695
1297	4382757	668
1298	4383425	713
1299	4384138	712
1300	4384850	705
1301	4385555	721
1302	4386276	724
1303	4387000	698
1304	4387698	693
1305	4388391	694
1306	4389085	711
1307	4389796	696
1308	4390492	677
1309	4391169	648
1310	4391817	666
1311	4392483	691
1312	4393174	666
1313	4393840	672
1314	4394512	698
1315	4395210	679
1316	4395889	643
1317	4396532	672
1318	4397204	696
1319	4397900	672
1320	4398572	706
1321	4399278	742
1322	4400020	741
1323	4400761	680
1324	4401441	645
1325	4402086	656
1326	4402742	658
1327	4403400	666
1328	4404066	639
1329	4404705	685
1330	4405390	633
1331	4406023	643
1332	4406666	667
1333	4407333	646
1334	4407979	680
1335	4408659	705
1336	4409364	659
1337	4410023	682
1338	4410705	700
1339	4411405	686
1340	4412091	692
1341	4412783	670
1342	4413453	683
1343	4414136	684
1344	4414820	694
1345	4415514	661
1346	4416175	724
1347	4416899	689
1348	4417588	648
1349	4418236	673
1350	4418909	659
1351	4419568	660
1352	4420228	657
1353	4420885	635
1354	4421520	658
1355	4422178	652
1356	4422830	661
1357	4423491	654
1358	4424145	665
1359	4424810	669
1360	4425479	694
1361	4426173	647
1362	4426820	675
1363	4427495	659
1364	4428154	724
1365	4428878	704
1366	4429582	669
1367	4430251	671
1368	4430922	663
1369	4431585	686
1370	4432271	655
1371	4432926	671
1372	4433597	665
1373	4434262	694
1374	4434956	664
1375	4435620	689
1376	4436309	704
1377	4437013	679
1378	4437692	672
1379	4438364	679
1380	4439043	669
1381	4439712	694
1382	4440406	671
1383	4441077	677
1384	4441754	662
1385	4442416	654
1386	4443070	649
1387	4443719	658
1388	4444377	642
1389	4445019	656
1390	4445675	673
1391	4446348	656
1392	4447004	652
1393	4447656	701
1394	4448357	688
1395	4449045	668
1396	4449713	701
1397	4450414	696
1398	4451110	667
1399	4451777	670
1400	4452447	671
1401	4453118	697
1402	4453815	683
1403	4454498	668
1404	4455166	692
1405	4455858	667
1406	4456525	704
1407	4457229	683
1408	4457912	695
1409	4458607	650
1410	4459257	652
1411	4459909	645
1412	4460554	697
1413	4461251	673
1414	4461924	672
1415	4462596	682
1416	4463278	671
1417	4463949	653
1418	4464602	659
1419	4465261	654
1420	4465915	647
1421	4466562	660
1422	4467222	651
1423	4467873	669
1424	4468542	634
1425	4469176	647
1426	4469823	664
1427	4470487	659
1428	4471146	684
1429	4471830	691
1430	4472521	659
1431	4473180	673
1432	4473853	652
1433	4474505	667
1434	4475172	647
1435	4475819	667
1436	4476486	697
1437	4477183	665
1438	4477848	678
1439	4478526	661
1440	4479187	638
1441	4479825	665
1442	4480490	694
1443	4481184	666
1444	4481850	696
1445	4482546	665
1446	4483211	677
1447	4483888	653
1448	4484541	673
1449	4485214	675
1450	4485889	648
1451	4486537	646
1452	4487183	699
1453	4487882	678
1454	4488560	647
1455	4489207	645
1456	4489852	638
1457	4490490	677
1458	4491167	718
1459	4491885	677
1460	4492562	644
1461	4493206	651
1462	4493857	645
1463	4494502	659
1464	4495161	637
1465	4495798	642
1466	4496440	641
1467	4497081	668
1468	4497749	650
1469	4498399	664
1470	4499063	633
1471	4499696	671
1472	4500367	661
1473	4501028	2154
1474	4503182	1016
1475	4504198	5453
1476	4509651	1985
1477	4511636	1515
1478	4513151	1870
1479	4515021	1184
1480	4516205	1191
1481	4517396	6972
1482	4524368	3770
1483	4528138	1036
1484	4529174	2486
1485	4531660	2245
1486	4533905	3236
1487	4537141	2601
1488	4539742	30056
1489	4569798	1110
1490	4570908	1760
1491	4572668	5123
1492	4577791	1264
1493	4579055	1664
1494	4580719	1745
1495	4582464	2424
1496	4584888	1692
1497	4586580	1596
1498	4588176	2653
1499	4590829	3236
1500	4594065	4678
1501	4598743	1798
1502	4600541	969
1503	4601510	1508
1504	4603018	2068
1505	4605086	1542
1506	4606628	1814
1507	4608442	1302
1508	4609744	1921
1509	4611665	1637
1510	4613302	874
1511	4614176	2732
1512	4616908	1889
1513	4618797	6169
1514	4624966	2743
1515	4627709	1418
1516	4629127	1220
1517	4630347	2702
1518	4633049	1471
1519	4634520	2331
1520	4636851	1482
1521	4638333	1354
1522	4639687	2206
1523	4641893	1535
1524	4643428	1730
1525	4645158	5234
1526	4650392	5624
1527	4656016	1690
1528	4657706	1312
1529	4659018	2985
1530	4662003	1617
1531	4663620	2805
1532	4666425	876
1533	4667301	1623
1534	4668924	4011
1535	4672935	3252
1536	4676187	3001
1537	4679188	3373
1538	4682561	2728
1539	4685289	1423
1540	4686712	1386
1541	4688098	900
1542	4688998	2181
1543	4691179	1106
1544	4692285	3340
1545	4695625	3217
1546	4698842	3794
1547	4702636	1770
1548	4704406	4888
1549	4709294	1801
1550	4711095	985
1551	4712080	1286
1552	4713366	1001
1553	4714367	1178
1554	4715545	5102
1555	4720647	1871
1556	4722518	1145
1557	4723663	1308
1558	4724971	1254
1559	4726225	4199
1560	4730424	1522
1561	4731946	2705
1562	4734651	2157
1563	4736808	1115
1564	4737923	1850
1565	4739773	5015
1566	4744788	2354
1567	4747142	6374
1568	4753516	3602
1569	4757118	6879
1570	4763997	10201
1571	4774198	2197
1572	4776395	3694
1573	4780089	2355
1574	4782444	3727
1575	4786171	2966
1576	4789137	3793
1577	4792930	1641
